Index,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label,cluster
2196,org.argouml.cognitive.ui.ToDoByPoster,argouml.cognitive.ui.ToDoByPoster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2197,org.argouml.uml.cognitive.critics.CrNameConflict,argouml.uml.cognitive.critics.CrNameConflict,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2198,org.argouml.uml.ui.TabProps,argouml.uml.ui.TabProps,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2199,org.argouml.uml.reveng.ImportClassLoader,argouml.uml.reveng.ImportClassLoader,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2200,org.argouml.ui.ActionImportXMI,argouml.ui.ActionImportXMI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2201,org.argouml.kernel.ProfileConfiguration,argouml.kernel.ProfileConfiguration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
2202,org.argouml.uml.cognitive.critics.CrDupParamName,argouml.uml.cognitive.critics.CrDupParamName,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2203,org.argouml.cognitive.ToDoList,argouml.cognitive.ToDoList,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2204,org.argouml.cognitive.StandardCM,argouml.cognitive.StandardCM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider,1
2205,org.argouml.profile.CoreProfileReference,argouml.profile.CoreProfileReference,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Holder,7
2206,org.argouml.application.api.Argo,argouml.application.api.Argo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2207,org.argouml.uml.diagram.DiagramSettings,argouml.uml.diagram.DiagramSettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2208,org.argouml.ui.SettingsTabProfile,argouml.ui.SettingsTabProfile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2209,org.argouml.ui.FindDialog,argouml.ui.FindDialog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2210,org.argouml.persistence.ArgoParser,argouml.persistence.ArgoParser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2211,org.argouml.uml.cognitive.critics.WizAddOperation,argouml.uml.cognitive.critics.WizAddOperation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2212,org.argouml.ui.cmd.SettingsTabShortcuts,argouml.ui.cmd.SettingsTabShortcuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2213,org.argouml.ui.JasonsHugeTheme,argouml.ui.JasonsHugeTheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2214,org.argouml.uml.diagram.collaboration.CollabDiagramGraphModel,argouml.uml.diagram.collaboration.CollabDiagramGraphModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2215,org.argouml.uml.ui.TabSrc,argouml.uml.ui.TabSrc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2216,org.argouml.uml.diagram.ui.SettingsTabDiagramAppearance,argouml.uml.diagram.ui.SettingsTabDiagramAppearance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2217,org.argouml.uml.diagram.ui.ActionList,argouml.uml.diagram.ui.ActionList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2218,org.argouml.ui.explorer.PerspectiveConfigurator,argouml.ui.explorer.PerspectiveConfigurator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2219,org.argouml.ui.ProjectSettingsTabProfile,argouml.ui.ProjectSettingsTabProfile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2220,org.argouml.uml.ui.TabStyle,argouml.uml.ui.TabStyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2221,org.argouml.persistence.ToDoItemXMLHelper,argouml.persistence.ToDoItemXMLHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2222,org.argouml.uml.util.namespace.StringNamespace,argouml.uml.util.namespace.StringNamespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2223,org.argouml.ui.cmd.GenericArgoMenuBar,argouml.ui.cmd.GenericArgoMenuBar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2224,org.argouml.moduleloader.ModuleLoader2,argouml.moduleloader.ModuleLoader2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2225,org.argouml.ui.JasonsTheme,argouml.ui.JasonsTheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2226,org.argouml.uml.ui.UMLChangeDispatch,argouml.uml.ui.UMLChangeDispatch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2227,org.argouml.uml.cognitive.critics.WizOperName,argouml.uml.cognitive.critics.WizOperName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2228,org.argouml.uml.cognitive.critics.WizAddInstanceVariable,argouml.uml.cognitive.critics.WizAddInstanceVariable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2229,org.argouml.configuration.ConfigurationHandler,argouml.configuration.ConfigurationHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2230,org.argouml.persistence.TodoTokenTable,argouml.persistence.TodoTokenTable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2231,org.argouml.ui.JasonsBigTheme,argouml.ui.JasonsBigTheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2232,org.argouml.notation.ui.SettingsTabNotation,argouml.notation.ui.SettingsTabNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2233,org.argouml.ui.DetailsPane,argouml.ui.DetailsPane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2234,org.argouml.notation.providers.uml.TransitionNotationUml,argouml.notation.providers.uml.TransitionNotationUml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2235,org.argouml.uml.cognitive.critics.WizManyNames,argouml.uml.cognitive.critics.WizManyNames,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2236,org.argouml.ui.MultiEditorPane,argouml.ui.MultiEditorPane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2237,org.argouml.uml.ui.UMLExpressionModel2,argouml.uml.ui.UMLExpressionModel2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2238,org.argouml.notation.providers.uml.AssociationRoleNotationUml,argouml.notation.providers.uml.AssociationRoleNotationUml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2239,org.argouml.uml.ui.TabStereotype,argouml.uml.ui.TabStereotype,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2240,org.argouml.uml.generator.ui.ClassGenerationDialog,argouml.uml.generator.ui.ClassGenerationDialog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2241,org.argouml.uml.cognitive.critics.WizMEName,argouml.uml.cognitive.critics.WizMEName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2242,org.argouml.notation.providers.uml.CallStateNotationUml,argouml.notation.providers.uml.CallStateNotationUml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2243,org.argouml.uml.ui.TabTaggedValues,argouml.uml.ui.TabTaggedValues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2244,org.argouml.util.KeyEventUtils,argouml.util.KeyEventUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2245,org.argouml.ui.LookAndFeelMgr,argouml.ui.LookAndFeelMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2246,org.argouml.notation.providers.uml.ClassifierRoleNotationUml,argouml.notation.providers.uml.ClassifierRoleNotationUml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2247,org.argouml.ui.explorer.PerspectiveManager,argouml.ui.explorer.PerspectiveManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2248,org.argouml.cognitive.critics.Wizard,argouml.cognitive.critics.Wizard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2249,org.argouml.uml.cognitive.critics.WizTooMany,argouml.uml.cognitive.critics.WizTooMany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2250,org.argouml.cognitive.ui.TabToDo,argouml.cognitive.ui.TabToDo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2251,org.argouml.uml.ui.TabConstraints,argouml.uml.ui.TabConstraints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2252,org.argouml.uml.cognitive.critics.ChildGenUML,argouml.uml.cognitive.critics.ChildGenUML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2253,org.argouml.cognitive.ui.DesignIssuesDialog,argouml.cognitive.ui.DesignIssuesDialog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2254,org.argouml.uml.diagram.collaboration.ui.PropPanelUMLCollaborationDiagram,argouml.uml.diagram.collaboration.ui.PropPanelUMLCollaborationDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2255,org.argouml.notation.providers.ComponentInstanceNotation,argouml.notation.providers.ComponentInstanceNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2256,org.argouml.profile.internal.ocl.InvalidOclException,argouml.profile.internal.ocl.InvalidOclException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2257,org.argouml.uml.diagram.ui.FigUsage,argouml.uml.diagram.ui.FigUsage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
2258,org.argouml.persistence.OldModelMemberFilePersister,argouml.persistence.OldModelMemberFilePersister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2259,org.argouml.uml.diagram.ui.ActionStereotypeViewBigIcon,argouml.uml.diagram.ui.ActionStereotypeViewBigIcon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2260,org.argouml.persistence.UmlVersionException,argouml.persistence.UmlVersionException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2261,org.argouml.notation.providers.MultiplicityNotation,argouml.notation.providers.MultiplicityNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2262,org.argouml.notation.providers.ExtensionPointNotation,argouml.notation.providers.ExtensionPointNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2263,org.argouml.uml.diagram.ui.ActionStereotypeViewTextual,argouml.uml.diagram.ui.ActionStereotypeViewTextual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2264,org.argouml.cognitive.UnresolvableException,argouml.cognitive.UnresolvableException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
2265,org.argouml.uml.diagram.ui.SPFigEdgeModelElement,argouml.uml.diagram.ui.SPFigEdgeModelElement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2266,org.argouml.uml.diagram.ui.ActionStereotypeViewSmallIcon,argouml.uml.diagram.ui.ActionStereotypeViewSmallIcon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2267,org.argouml.uml.ui.UMLDerivedCheckBox,argouml.uml.ui.UMLDerivedCheckBox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2268,org.argouml.uml.diagram.ui.FigPermission,argouml.uml.diagram.ui.FigPermission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
2269,org.argouml.kernel.ProjectEvent,argouml.kernel.ProjectEvent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
2270,org.argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram,argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2271,org.argouml.uml.diagram.state.ui.PropPanelUMLStateDiagram,argouml.uml.diagram.state.ui.PropPanelUMLStateDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2272,org.argouml.persistence.VersionException,argouml.persistence.VersionException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder,1
2273,org.argouml.uml.ui.UMLDeprecatedCheckBox,argouml.uml.ui.UMLDeprecatedCheckBox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2274,org.argouml.uml.diagram.ui.ActionSetAddCommentLinkMode,argouml.uml.diagram.ui.ActionSetAddCommentLinkMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2275,org.argouml.uml.diagram.deployment.ui.PropPanelUMLDeploymentDiagram,argouml.uml.diagram.deployment.ui.PropPanelUMLDeploymentDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider,1
2276,net.sourceforge.ganttproject.gui.options.SpringUtilities,ganttproject.gui.options.SpringUtilities,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2277,net.sourceforge.ganttproject.shape.PaintCellRenderer,ganttproject.shape.PaintCellRenderer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2278,net.sourceforge.ganttproject.action.edit.EditMenu,ganttproject.action.edit.EditMenu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2279,net.sourceforge.ganttproject.task.dependency.TaskDependencyImpl,ganttproject.task.dependency.TaskDependencyImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2280,net.sourceforge.ganttproject.gui.GanttDialogInfo,ganttproject.gui.GanttDialogInfo,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Information Holder,7
2281,net.sourceforge.ganttproject.chart.gantt.GanttChartController,ganttproject.chart.gantt.GanttChartController,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Controller,7
2282,biz.ganttproject.core.chart.scene.gantt.TaskActivitySceneBuilder,ganttproject.core.chart.scene.gantt.TaskActivitySceneBuilder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2283,biz.ganttproject.core.chart.render.RectangleRenderer,ganttproject.core.chart.render.RectangleRenderer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2284,net.sourceforge.ganttproject.print.PrintPreview,ganttproject.print.PrintPreview,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2285,net.sourceforge.ganttproject.document.webdav.FilesCellRenderer,ganttproject.document.webdav.FilesCellRenderer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2286,net.sourceforge.ganttproject.GanttTask,ganttproject.GanttTask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2287,net.sourceforge.ganttproject.action.project.OpenMRUDocumentAction,ganttproject.action.project.OpenMRUDocumentAction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2288,biz.ganttproject.core.chart.grid.OffsetLookup,ganttproject.core.chart.grid.OffsetLookup,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2289,net.sourceforge.ganttproject.importer.ImporterFromGanttFile,ganttproject.importer.ImporterFromGanttFile,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
2290,net.sourceforge.ganttproject.TaskTreeImageGeneratorExt,ganttproject.TaskTreeImageGeneratorExt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2291,net.sourceforge.ganttproject.chart.TaskRendererImpl2,ganttproject.chart.TaskRendererImpl2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2292,net.sourceforge.ganttproject.task.algorithm.AlgorithmCollection,ganttproject.task.algorithm.AlgorithmCollection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2293,net.sourceforge.ganttproject.chart.mouse.ChangeTaskBoundaryInteraction,ganttproject.chart.mouse.ChangeTaskBoundaryInteraction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2294,net.sourceforge.ganttproject.document.webdav.GanttURLChooser,ganttproject.document.webdav.GanttURLChooser,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
2295,net.sourceforge.ganttproject.chart.mouse.ChangeTaskProgressInteraction,ganttproject.chart.mouse.ChangeTaskProgressInteraction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2296,net.sourceforge.ganttproject.document.ProxyDocument,ganttproject.document.ProxyDocument,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2297,net.sourceforge.ganttproject.task.event.TaskScheduleEvent,ganttproject.task.event.TaskScheduleEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2298,biz.ganttproject.core.chart.canvas.DummySpatialIndex,ganttproject.core.chart.canvas.DummySpatialIndex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2299,net.sourceforge.ganttproject.gui.EditableList,ganttproject.gui.EditableList,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2300,net.sourceforge.ganttproject.chart.ResourceLoadRenderer,ganttproject.chart.ResourceLoadRenderer,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2301,net.sourceforge.ganttproject.gui.UIUtil,ganttproject.gui.UIUtil,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer,7
2302,net.sourceforge.ganttproject.chart.mouse.DrawDependencyInteraction,ganttproject.chart.mouse.DrawDependencyInteraction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2303,net.sourceforge.ganttproject.chart.gantt.ClipboardTaskProcessor,ganttproject.chart.gantt.ClipboardTaskProcessor,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2304,net.sourceforge.ganttproject.chart.export.RenderedChartImage,ganttproject.chart.export.RenderedChartImage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2305,net.sourceforge.ganttproject.action.resource.ResourceDeleteAction,ganttproject.action.resource.ResourceDeleteAction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2306,net.sourceforge.ganttproject.action.edit.PasteAction,ganttproject.action.edit.PasteAction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
2307,biz.ganttproject.impex.csv.GanttCSVOpen,ganttproject.impex.csv.GanttCSVOpen,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2308,biz.ganttproject.core.calendar.GPCalendarBase,ganttproject.core.calendar.GPCalendarBase,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2309,biz.ganttproject.core.chart.grid.Offset,ganttproject.core.chart.grid.Offset,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2310,net.sourceforge.ganttproject.GanttChartTabContentPanel,ganttproject.GanttChartTabContentPanel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2311,net.sourceforge.ganttproject.UIFacadeImpl,ganttproject.UIFacadeImpl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2312,net.sourceforge.ganttproject.gui.GanttTabbedPane,ganttproject.gui.GanttTabbedPane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2313,net.sourceforge.ganttproject.TreeTableCellEditorImpl,ganttproject.TreeTableCellEditorImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2314,net.sourceforge.ganttproject.action.view.ViewMenu,ganttproject.action.view.ViewMenu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Interfacer,1
2315,net.sourceforge.ganttproject.chart.ChartModelResource,ganttproject.chart.ChartModelResource,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2316,net.sourceforge.ganttproject.wizard.AbstractFileChooserPage,ganttproject.wizard.AbstractFileChooserPage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2317,net.sourceforge.ganttproject.GanttPreviousStateTask,ganttproject.GanttPreviousStateTask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2318,biz.ganttproject.core.chart.render.TextPainter,ganttproject.core.chart.render.TextPainter,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2319,biz.ganttproject.core.chart.scene.BottomUnitSceneBuilder,ganttproject.core.chart.scene.BottomUnitSceneBuilder,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2320,net.sourceforge.ganttproject.action.task.TaskActionBase,ganttproject.action.task.TaskActionBase,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2321,net.sourceforge.ganttproject.io.GanttXMLSaver,ganttproject.io.GanttXMLSaver,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2322,net.sourceforge.ganttproject.export.DeprecatedProjectExportData,ganttproject.export.DeprecatedProjectExportData,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2323,net.sourceforge.ganttproject.chart.overview.GPToolbar,ganttproject.chart.overview.GPToolbar,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
2324,org.ganttproject.chart.pert.ActivityOnNodePertChart,ganttproject.chart.pert.ActivityOnNodePertChart,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
2325,biz.ganttproject.core.calendar.CalendarEvent,ganttproject.core.calendar.CalendarEvent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2326,net.sourceforge.ganttproject.action.task.TaskDeleteAction,ganttproject.action.task.TaskDeleteAction,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2327,net.sourceforge.ganttproject.chart.mouse.ChangeTaskStartInteraction,ganttproject.chart.mouse.ChangeTaskStartInteraction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2328,org.ganttproject.impex.htmlpdf.itext.ChartWriter,ganttproject.impex.htmlpdf.itext.ChartWriter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2329,biz.ganttproject.impex.msproject2.ProjectFileImporter,ganttproject.impex.msproject2.ProjectFileImporter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2330,net.sourceforge.ganttproject.io.TaskSaver,ganttproject.io.TaskSaver,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2331,biz.ganttproject.core.chart.grid.OffsetBuilderImpl,ganttproject.core.chart.grid.OffsetBuilderImpl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2332,net.sourceforge.ganttproject.GanttGraphicArea,ganttproject.GanttGraphicArea,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2333,net.sourceforge.ganttproject.search.SearchResult,ganttproject.search.SearchResult,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2334,org.ganttproject.impex.htmlpdf.itext.ThemeImpl,ganttproject.impex.htmlpdf.itext.ThemeImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2335,net.sourceforge.ganttproject.action.resource.ResourceActionSet,ganttproject.action.resource.ResourceActionSet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
2336,net.sourceforge.ganttproject.parser.TaskDisplayColumnsTagHandler,ganttproject.parser.TaskDisplayColumnsTagHandler,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2337,net.sourceforge.ganttproject.action.scroll.ScrollTimeIntervalAction,ganttproject.action.scroll.ScrollTimeIntervalAction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2338,net.sourceforge.ganttproject.task.TaskImpl,ganttproject.task.TaskImpl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
2339,net.sourceforge.ganttproject.resource.LoadDistribution,ganttproject.resource.LoadDistribution,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2340,net.sourceforge.ganttproject.chart.gantt.MouseListenerImpl,ganttproject.chart.gantt.MouseListenerImpl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
2341,biz.ganttproject.core.chart.render.ShapePaint,ganttproject.core.chart.render.ShapePaint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2342,net.sourceforge.ganttproject.chart.mouse.MoveTaskInteractions,ganttproject.chart.mouse.MoveTaskInteractions,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
2343,biz.ganttproject.impex.msproject2.ProjectFileExporter,ganttproject.impex.msproject2.ProjectFileExporter,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
